symbol,financialYear,reportType,financialYearEnd,reportingDate,currency,operatingIncome,netIncome,freeCashFlow,investedCapital,totalAssets,totalEquity,returnOnCapital,returnOnAssets,returnOnEquity,freeCashFlowToCapital,freeCashFlowToAssets,freeCashFlowToEquity,operatingProfitMargin,netProfitMargin,payoutRatio
939,2014,Final,2014-12-31,2015-03-27,RMB,299331000000,227830000000,281461000000,nan,16744130000000,1242179000000,nan,0.013606559,0.18341157,nan,0.016809533,0.226586506,0.537649531,0.40922154,0
939,2015,1stQuarterly,2015-03-31,2015-04-29,RMB,300726000000,229055000000,295492000000,nan,17475900000000,1305859000000,nan,0.013106907,0.175405614,nan,0.016908543,0.226281704,0.538874643,0.410446491,0
939,2015,Interim,2015-06-30,2015-08-28,RMB,299040000000,229063000000,515338000000,nan,18219186000000,1301430000000,nan,0.012572625,0.176008698,nan,0.028285457,0.39597827,0.517522455,0.396419362,0.32852534
939,2015,3rdQuarterly,2015-09-30,2015-10-29,RMB,298673000000,229089000000,386044000000,nan,18321375000000,1363375000000,nan,0.01250392,0.168030806,nan,0.021070689,0.283153204,0.511755857,0.392528409,0.328488055
939,2015,Final,2015-12-31,2016-03-30,RMB,298772000000,228145000000,604905000000,nan,18349489000000,1434020000000,nan,0.012433316,0.159094713,nan,0.032965768,0.421824661,0.509252804,0.388870045,0
939,2016,1stQuarterly,2016-03-31,2016-04-29,RMB,299752000000,229092000000,694094000000,nan,19143791000000,1499405000000,nan,0.011966909,0.152788606,nan,0.036256873,0.462912955,0.505306739,0.38619169,0
939,2016,Interim,2016-06-30,2016-08-25,RMB,299300000000,229660000000,754799000000,nan,19760148000000,1494865000000,nan,0.011622383,0.153632602,nan,0.038198044,0.50492787,0.512018667,0.392884087,0.298280066
941,2006,Final,2006-12-31,2007-03-21,RMB,91925000000,66026000000,72377000000,215601000000,494676000000,319002000000,0.293095797,0.133473223,0.206976759,0.335698814,0.146311929,0.226885725,0.31123247,0.223545663,0.465119801
941,2007,Final,2007-12-31,2008-03-19,RMB,124068000000,87062000000,70089000000,268356000000,563493000000,373751000000,0.311867505,0.154504138,0.232941183,0.26117918,0.124383089,0.187528595,0.347569329,0.243899159,0.458098826
941,2008,Interim,2008-06-30,2009-01-06,RMB,140053000000,103701000000,70420000000,284893000000,623318000000,407531000000,0.349742535,0.166369333,0.254461624,0.24718052,0.112976041,0.172796671,0.362983006,0.268767543,0.438838584
941,2008,Final,2008-12-31,2009-03-19,RMB,142395000000,112627000000,72831000000,334160000000,658427000000,440022000000,0.321436486,0.17105465,0.255957657,0.217952478,0.110613629,0.165516724,0.345778393,0.27349263,0.429417458
941,2009,Interim,2009-06-30,2009-08-20,RMB,143008000000,113410000000,86347000000,329362000000,723989000000,470586000000,0.32718973,0.156646026,0.240997395,0.262164427,0.119265624,0.183488247,0.333147744,0.264197007,0.428233842
941,2009,Final,2009-12-31,2010-03-18,RMB,147008000000,115166000000,91809000000,396352000000,751368000000,506748000000,0.278287881,0.153275093,0.227264834,0.231635011,0.122189127,0.181172891,0.325164841,0.254733988,0.430196412
941,2010,Interim,2010-06-30,2010-08-19,RMB,150302000000,117480000000,108141000000,369472000000,827779000000,538796000000,0.306045435,0.141921938,0.218041708,0.29269065,0.130639941,0.200708617,0.320467881,0.250486132,0.430234934
941,2010,Final,2010-12-31,2011-03-16,RMB,150754000000,119640000000,118176000000,401712000000,861935000000,576157000000,0.283159492,0.13880397,0.207651734,0.294180906,0.137105466,0.20511076,0.310685014,0.246562977,0.433116015
941,2011,Interim,2011-06-30,2011-08-18,RMB,152343000000,123280000000,117277000000,386297000000,924512000000,610161000000,0.297659926,0.133346025,0.202045034,0.303592831,0.126852869,0.192206647,0.301375093,0.243880726,0.433046723
941,2011,Final,2011-12-31,2012-03-15,RMB,151299000000,125870000000,103425000000,469059000000,952558000000,649064000000,0.243937556,0.132138935,0.193925406,0.22049465,0.108576066,0.159344841,0.286551679,0.238390603,0.431381584
941,2012,Interim,2012-06-30,2012-08-16,RMB,149679000000,126789000000,109738000000,469637000000,1021909000000,683511000000,0.241318399,0.124070734,0.185496649,0.233665576,0.107385296,0.160550452,0.270968127,0.229529713,0.431315019
941,2012,Final,2012-12-31,2013-03-14,RMB,152730000000,129274000000,107477000000,546218000000,1052109000000,723447000000,0.211189093,0.122871299,0.178691736,0.19676576,0.102153864,0.148562369,0.2624971,0.222183265,0.431803766
941,2013,Interim,2013-06-30,2013-08-15,RMB,150788000000,130200000000,103845000000,564151000000,1118199000000,758085000000,0.203222007,0.116437235,0.171748551,0.184073058,0.092868085,0.13698332,0.24700232,0.213277595,0.431789555
941,2013,Final,2013-12-31,2014-03-20,RMB,135649000000,121692000000,85988000000,568529000000,1167392000000,788773000000,0.18326363,0.104242619,0.154280129,0.151246462,0.073658206,0.109014888,0.215255396,0.193107651,0.432855077
941,2014,Interim,2014-06-30,2014-08-14,RMB,126579000000,116306000000,54989000000,553445000000,1244166000000,826108000000,0.1766592,0.093481095,0.140787887,0.09935766,0.044197478,0.066563936,0.194212847,0.178450765,0.433322443
941,2014,Final,2014-12-31,2015-03-19,RMB,117334000000,109279000000,40246000000,579824000000,1296449000000,856576000000,0.155263617,0.084291013,0.127576537,0.069410718,0.031043257,0.046984739,0.182920517,0.170362991,0.431647435
941,2015,Interim,2015-06-30,2015-08-20,RMB,117482000000,108802000000,61305000000,578282000000,1342808000000,892735000000,0.155387858,0.081025731,0.121874912,0.106012292,0.04565433,0.068670994,0.178681478,0.165479837,0.431196118
941,2015,Final,2015-12-31,2016-03-17,RMB,102922000000,108539000000,62846000000,529559000000,1427895000000,917336000000,0.146921065,0.076013292,0.118319787,0.118676106,0.04401304,0.068509249,0.153997621,0.162402089,0.425146721
941,2016,Interim,2016-06-30,2016-08-11,RMB,106551000000,111846000000,66562000000,521801000000,1490827000000,956928000000,0.154154168,0.075022789,0.116880267,0.12756204,0.044647702,0.069558002,0.15266083,0.160247235,0.425388481
992,2007,Final,2007-03-31,2007-05-23,USD,194664000,161138000,360677000,683004000,5450838000,1133532000,0.244640862,0.02956206,0.142155669,0.528074506,0.066169092,0.318188635,0.013342103,0.01104426,0.368199928
992,2008,Final,2008-03-31,2008-05-22,USD,456177000,484263000,857818000,829761000,7199847000,1613089000,0.499411984,0.067260179,0.300208482,1.033813351,0.119143921,0.531785909,0.027173009,0.028846003,0.385643751
992,2009,Final,2009-03-31,2009-05-21,USD,-191800000,-226392000,-204323000,-41893000,6621663000,1310738000,5.514824366,-0.034189599,-0.172721017,4.877258731,-0.03085675,-0.155883937,-0.012871679,-0.015193145,-0.157138945
992,2010,1stQuarterly,2009-06-30,2009-08-05,USD,-311844000,-352894000,-149203000,165231000,7192366000,1304489000,-2.035111504,-0.049065078,-0.270522787,-0.902996411,-0.020744634,-0.114376587,-0.022071084,-0.02497644,-0.100809308
992,2010,3rdQuarterly,2009-12-31,2010-02-03,USD,-71846000,-147014000,973735000,-598793000,9330702000,1503125000,0.157853925,-0.015755942,-0.097805572,-1.626162964,0.104358172,0.647807069,-0.004771218,-0.009763048,-0.241983757
992,2010,Final,2010-03-31,2010-05-27,USD,218686000,129368000,798607000,-42631000,8955928000,1605841000,-3.76411274,0.014444958,0.080560902,-18.73301119,0.08917077,0.497313869,0.013170035,0.007790993,0.531259662
992,2011,1stQuarterly,2010-06-30,2010-08-18,USD,287103000,200237000,886215000,-344915000,10326699000,1630322000,-0.655892766,0.019390223,0.122820523,-2.569372164,0.08581784,0.543582801,0.015679513,0.010935513,0.343233269
992,2011,Interim,2010-09-30,2010-11-10,USD,315591000,223741000,755350000,-266462000,11014867000,1566664000,-0.911605108,0.020312637,0.142813647,-2.834738162,0.068575499,0.482139119,0.01579261,0.011196309,0.397982489
992,2011,3rdQuarterly,2010-12-31,2011-02-16,USD,340348000,243870000,954485000,-881846000,11205085000,1771589000,-0.296272382,0.021764226,0.137656082,-1.082371525,0.0851832,0.538773384,0.016182098,0.01159498,0.281822282
992,2011,Final,2011-03-31,2011-05-26,USD,382224000,273234000,916420000,-435258000,10705939000,1834721000,-0.670699918,0.025521722,0.148924005,-2.105463886,0.085599217,0.499487388,0.017700168,0.01265302,0.353546777
992,2012,1stQuarterly,2011-06-30,2011-08-17,USD,423981000,327170000,1510806000,-1389910000,12358401000,1960485000,-0.245908939,0.02647349,0.166882175,-1.086981171,0.12224931,0.770628696,0.018955128,0.014626951,0.295262402
992,2012,Interim,2011-09-30,2011-11-02,USD,483174000,394503000,1957378000,-825989000,15578437000,2269063000,-0.492830664,0.025323657,0.173861634,-2.36973858,0.125646623,0.862637133,0.019807069,0.016172121,0.29022086
992,2012,3rdQuarterly,2011-12-31,2012-02-08,USD,552049000,448312000,1175022000,-689413000,15466719000,2362743000,-0.666338401,0.028985592,0.189742177,-1.704380393,0.075970993,0.497312657,0.02047846,0.016630298,0.215477168
992,2012,Final,2012-03-31,2012-05-23,USD,584085000,472992000,1838718000,-200298000,15860748000,2361235000,-2.380234819,0.029821544,0.200315513,-9.179911931,0.115928833,0.778710294,0.019749657,0.015993271,0.38735116
992,2013,1stQuarterly,2012-06-30,2012-08-15,USD,642845000,505563000,585608000,211506000,15787687000,2443810000,2.411201735,0.032022614,0.206874921,2.768753605,0.037092704,0.239629104,0.020301938,0.015966382,0.362395982
992,2013,Interim,2012-09-30,2012-11-08,USD,682387000,523691000,99191000,536365000,16712277000,2368627000,0.985659673,0.031335706,0.221094752,0.184931903,0.005935218,0.041877003,0.020963991,0.016088603,0.367909702
992,2013,3rdQuarterly,2012-12-31,2013-01-30,USD,732445000,575102000,949838000,-111190000,18015936000,2581022000,-5.137220035,0.03192185,0.222819488,-8.542476841,0.052722101,0.368008487,0.021839699,0.01714812,0.318576531
992,2013,Final,2013-03-31,2013-05-23,USD,800005000,635148000,-86801000,826214000,16881997000,2666643000,0.763206695,0.0376228,0.238182614,-0.105058738,-0.005141631,-0.032550664,0.023617499,0.018750642,0.38994691
992,2014,1stQuarterly,2013-06-30,2013-08-14,USD,820054000,667713000,386927000,878695000,17951809000,2798812000,0.737480001,0.037194747,0.23857015,0.440342781,0.02155365,0.13824687,0.023666234,0.01926977,0.370928827
992,2014,Interim,2013-09-30,2013-11-07,USD,898371000,725348000,-5087000,1326900000,18032943000,2734898000,0.537007847,0.040223495,0.265219398,-0.003833748,-0.000282095,-0.001860033,0.025127899,0.020288356,0.369712193
992,2014,3rdQuarterly,2013-12-31,2014-02-12,USD,989070000,785788000,39693000,721709000,19523114000,2922561000,1.095782487,0.040249112,0.268869666,0.054998621,0.002033129,0.013581581,0.026600922,0.021133676,0.315191884
992,2014,Final,2014-03-31,2014-05-21,USD,1052055000,817228000,1254496000,532488000,18357093000,3010130000,1.592498303,0.044518378,0.271492593,2.355914124,0.068338489,0.41675808,0.027179877,0.021113113,0.393861933
992,2015,1stQuarterly,2014-06-30,2014-08-13,USD,1132975000,856799000,1491969000,663977000,20733529000,3243081000,1.3780178,0.041324321,0.264192908,2.247019099,0.071959241,0.460046789,0.028103296,0.021252786,0.37567154
992,2015,Interim,2014-09-30,2014-11-06,USD,1222660000,899205000,1903433000,719506000,21603138000,3064789000,1.382068553,0.041623814,0.293398665,2.645472032,0.088109098,0.621064941,0.02980891,0.021922955,0.364129425
992,2015,3rdQuarterly,2014-12-31,2015-02-02,USD,1213194000,887078000,1583807000,5951589000,29246674000,4199540000,0.171362562,0.030330902,0.211232183,0.266114982,0.054153406,0.37713821,0.027373789,0.020015502,0.362848588
992,2015,Final,2015-03-31,2015-05-21,USD,1108514000,828715000,-20107000,7005611000,27081278000,4083643000,0.136335863,0.03060103,0.202935222,-0.002870128,-0.000742469,-0.00492379,0.023944266,0.017900516,0.458114068
992,2016,1stQuarterly,2015-06-30,2015-08-12,USD,913105000,720364000,-734100000,6431459000,26697984000,4058976000,0.136167033,0.026981962,0.177474319,-0.114142063,-0.027496458,-0.180858423,0.019587468,0.015452885,0.527019673
992,2016,Interim,2015-09-30,2015-11-12,USD,-236266000,-255424000,-46544000,4876661000,27324078000,2974095000,-0.030641647,-0.009347946,-0.085882932,-0.009544235,-0.001703406,-0.015649803,-0.004892501,-0.005289217,-1.486406916
992,2016,3rdQuarterly,2015-12-31,2016-02-03,USD,-182419000,-208214000,-344452000,4821321000,26832261000,2885096000,-0.023089894,-0.007759838,-0.072168829,-0.07144349,-0.012837234,-0.119390135,-0.003871939,-0.004419452,-1.823345212
992,2016,Final,2016-03-31,2016-05-26,USD,-61821000,-128146000,89030000,5332217000,24933389000,3000200000,-0.006054459,-0.005139534,-0.042712486,0.01669662,0.003570714,0.029674688,-0.001376489,-0.002853262,-2.960029966
992,2017,1stQuarterly,2016-06-30,2016-08-17,USD,87860000,-60351000,429031000,5561990000,25218988000,3290396000,0.01011543,-0.002393078,-0.018341561,0.077136241,0.017012221,0.130388865,0.001985432,-0.001363792,-6.285165117
1038,2007,Final,2007-12-31,2008-03-17,HKD,4785000000,4772000000,1164000000,887000000,49442000000,39409000000,5.387824126,0.096517131,0.121089091,1.312288613,0.023542737,0.0295364,2.565683646,2.558713137,0.51969824
1038,2008,Interim,2008-06-30,2008-08-14,HKD,5128000000,5083000000,800000000,637000000,50315000000,39763000000,8,0.101023552,0.127832407,1.25588697,0.015899831,0.020119206,2.543650794,2.521329365,0.499901633
1038,2008,Final,2008-12-31,2009-03-19,HKD,4443000000,4423000000,-1522000000,2126000000,45009000000,36675000000,2.083725306,0.098269235,0.120599864,-0.715898401,-0.033815459,-0.041499659,1.817177914,1.808997955,0.578566584
1038,2009,Interim,2009-06-30,2009-08-06,HKD,5955000000,5979000000,-1399000000,3394000000,48872000000,40083000000,1.761343547,0.12233999,0.149165482,-0.412197996,-0.028625798,-0.034902577,2.536201022,2.546422487,0.437029604
1038,2009,Final,2009-12-31,2010-03-04,HKD,5572000000,5568000000,1479000000,2760000000,51779000000,42215000000,2.018115942,0.107533942,0.131896245,0.535869565,0.028563703,0.03503494,2.551282051,2.549450549,0.486170977
1038,2010,Interim,2010-06-30,2010-07-29,HKD,3724000000,3712000000,2014000000,904000000,51452000000,41969000000,4.115044248,0.072144912,0.088446234,2.227876106,0.039143279,0.047987801,1.458104933,1.453406421,0.734644397
1038,2010,Final,2010-12-31,2011-03-02,HKD,5175000000,5028000000,1688000000,617000000,64260000000,45673000000,8.37439222,0.078244631,0.110086922,2.735818476,0.026268285,0.036958378,1.83901919,1.786780384,0.596260939
1038,2011,Interim,2011-06-30,2011-07-28,HKD,7397000000,6982000000,862000000,609000000,67587000000,48242000000,12.11986864,0.10330389,0.14472866,1.41543514,0.012753932,0.017868248,2.313731623,2.183922427,0.445144658
1038,2011,Final,2011-12-31,2012-03-08,HKD,8266000000,7745000000,1269000000,-147000000,76823000000,51744000000,-56.27210884,0.100816162,0.14967919,-8.632653061,0.016518491,0.024524583,2.36644718,2.217291726,0.469722402
1038,2012,Interim,2012-06-30,2012-07-19,HKD,9021000000,8448000000,2016000000,-293000000,82366000000,55704000000,-30.81569966,0.102566593,0.151658768,-6.880546075,0.024476119,0.036191297,2.35719885,2.207473217,0.442708333
1038,2012,Final,2012-12-31,2013-03-07,HKD,10056000000,9427000000,1232000000,-363000000,88542000000,62963000000,-27.75482094,0.106469246,0.149722853,-3.393939394,0.013914301,0.019567047,2.449695493,2.296467722,0.429617057
1038,2013,Interim,2013-06-30,2013-07-25,HKD,10534000000,9910000000,1639000000,3449000000,89223000000,63571000000,3.066975935,0.111070016,0.155888691,0.475210206,0.018369703,0.025782196,2.446922184,2.301974448,0.435317861
1038,2013,Final,2013-12-31,2014-02-25,HKD,12254000000,11639000000,2347000000,3427000000,99908000000,70185000000,3.59264663,0.116497177,0.165833155,0.684855559,0.023491612,0.033440194,2.442008768,2.31944998,0.389896039
1038,2014,Interim,2014-06-30,2014-07-24,HKD,31182000000,30589000000,1476000000,1955000000,123812000000,92923000000,15.96317136,0.247060059,0.329186531,0.754987212,0.0119213,0.015884119,5.399480519,5.296796537,0.150348164
1038,2014,Final,2014-12-31,2015-02-25,HKD,32346000000,31782000000,2594000000,2923000000,126070000000,93736000000,11.05713308,0.252098041,0.339058633,0.887444406,0.020575871,0.027673466,5.302622951,5.210163934,0.157227361
1038,2015,Interim,2015-06-30,2015-07-23,HKD,13441000000,12916000000,4278000000,2004000000,130563000000,99409000000,6.699101796,0.098925423,0.129927874,2.134730539,0.032765791,0.043034333,2.23606721,2.148727333,0.404769278
1038,2015,Final,2015-12-31,2016-03-16,HKD,11650000000,11162000000,3785000000,2938000000,132102000000,102571000000,3.968005446,0.084495314,0.108822182,1.288291355,0.028652102,0.036901268,2.096454922,2.008637754,0.485307293
1038,2016,Interim,2016-06-30,2016-07-28,HKD,11943000000,11420000000,3533000000,3231000000,131476000000,99521000000,3.700092851,0.086859959,0.114749651,1.093469514,0.026871825,0.035500045,2.26794531,2.16862894,0.480910683
1044,2006,Final,2006-12-31,2007-03-21,HKD,918122000,696624000,159348000,2909573000,5481355000,2793227000,0.253169506,0.127089743,0.249397561,0.054766799,0.029070914,0.057047995,0.223119008,0.169291288,0.667117412
1044,2007,Final,2007-12-31,2009-01-06,HKD,1257999000,1008157000,71902000,4145415000,8373859000,5344223000,0.258497786,0.120393357,0.188644261,0.017344946,0.008586483,0.013454154,0.221207173,0.177274831,0.66297908
1044,2008,Interim,2008-06-30,2009-01-06,HKD,1372592000,1165211000,147765000,4739094000,9199429000,6020199000,0.255903205,0.126661231,0.193550246,0.03118001,0.01606241,0.02454487,0.204896344,0.173939141,0.627721503
1044,2008,Final,2008-12-31,2009-03-18,HKD,1531072000,1340914000,319679000,5380330000,10049012000,6484057000,0.253292958,0.133437397,0.206801698,0.059416244,0.031811983,0.049302312,0.191347046,0.167581886,0.615911237
1044,2009,Interim,2009-06-30,2009-09-02,HKD,2007499000,1680086000,1981762000,4485040000,13031689000,8457232000,0.386861236,0.12892312,0.198656724,0.441860496,0.152072536,0.234327496,0.214514892,0.179528591,0.636769189
1044,2009,Final,2009-12-31,2010-03-25,HKD,2600551000,2117509000,1736325000,5505233000,14147939000,9017006000,0.396345884,0.149669079,0.234835044,0.31539537,0.122726356,0.192561145,0.240039657,0.195453246,0.633406989
